votes,ps,ﺭﺩﻧﺟ,ﯽﻫﺩﻳﺃﺭ ﺯﮐﺭﻣ ﻡﺎﻧ,pc_code,ﺕﻳﻻﻭ,audit_number
600,2,ﻪﻧﺎﻧﺯ,ﻪﻣﺭﻳոﺭﺗ ﻥﻭﺗﺳﻣﻠﻳﻣ ﻝﮔﺭﺫﻧ,1215270,ﺎﮑﻳﺗﮑﭘ,701
600,3,ﻪﻧﺎﻧﺯ,ﻪﻣﺭﻳոﺭﺗ ﻥﻭﺗﺳﻣﻠﻳﻣ ﻝﮔﺭﺫﻧ,1215270,ﺎﮑﻳﺗﮑﭘ,702
600,1,ﻪﻧﺎﻧﺯ,טﻧոﺭﺗ ﻥﻭﺗﺳﻣﻠﻳﻣ ﺭﻳﻅﻧ,1211178,ﺎﮑﻳﺗﮑﭘ,703
600,2,ﻪﻧﺍﺩﺭﻣ,טﻧոﺭﺗ ﻥﻭﺗﺳﻣﻠﻳﻣ ﺭﻳﻅﻧ,1211178,ﺎﮑﻳﺗﮑﭘ,704
600,1,ﻪﻧﺎﻧﺯ,ﺩﻣﺣﻣ ﮏﻳﻧ ﻪﻧﺎﻧﺯﻭ ﻪﻧﺍﺩﺭﻣ ﻥﻭﺗﺳﻣﻠﻳﻣ ﺭﺍﻭﺟ,1204052,ﺎﮑﻳﺗﮑﭘ,705
600,3,ﻪﻧﺎﻧﺯ,ﺩﻣﺣﻣ ﮏﻳﻧ ﻪﻧﺎﻧﺯﻭ ﻪﻧﺍﺩﺭﻣ ﻥﻭﺗﺳﻣﻠﻳﻣ ﺭﺍﻭﺟ,1204052,ﺎﮑﻳﺗﮑﭘ,706
600,2,ﻪﻧﺍﺩﺭﻣ,ﻣﺣﻣ ﮏﻳﻧ ﻪﻧﺎﻧﺯ ﻭ ﻪﻧﺍﺩﺭﻣ ﻥﻭﺗﺳﻣﻠﻳﻣ ﻭ ﺕﺎﻣﻭﺟ ﺭﺍﻭﺟ,1204051,ﺎﮑﻳﺗﮑﭘ,707
600,3,ﻪﻧﺍﺩﺭﻣ,ﻣﺣﻣ ﮏﻳﻧ ﻪﻧﺎﻧﺯ ﻭ ﻪﻧﺍﺩﺭﻣ ﻥﻭﺗﺳﻣﻠﻳﻣ ﻭ ﺕﺎﻣﻭﺟ ﺭﺍﻭﺟ,1204051,ﺎﮑﻳﺗﮑﭘ,708
600,4,ﻪﻧﺍﺩﺭﻣ,ﻣﺣﻣ ﮏﻳﻧ ﻪﻧﺎﻧﺯ ﻭ ﻪﻧﺍﺩﺭﻣ ﻥﻭﺗﺳﻣﻠﻳﻣ ﻭ ﺕﺎﻣﻭﺟ ﺭﺍﻭﺟ,1204051,ﺎﮑﻳﺗﮑﭘ,709
600,2,ﻪﻧﺍﺩﺭﻣ,טﻧո ﺭﺗ ﻥﻭﺗﺳﻣﻠﻳﻣ ﺩﻣﺣﺍ ﺭﻭﻧ,1204047,ﺎﮑﻳﺗﮑﭘ,710
600,3,ﻪﻧﺍﺩﺭﻣ,טﻧո ﺭﺗ ﻥﻭﺗﺳﻣﻠﻳﻣ ﺩﻣﺣﺍ ﺭﻭﻧ,1204047,ﺎﮑﻳﺗﮑﭘ,711
600,1,ﻪﻧﺎﻧﺯ,ﺕﺎﻣﻭﺟ ﯽﮐ ﻩﺭﻭﻧ,1213197,ﺎﮑﻳﺗﮑﭘ,712
600,2,ﻪﻧﺎﻧﺯ,ﺕﺎﻣﻭﺟ ﯽﮐ ﻩﺭﻭﻧ,1213197,ﺎﮑﻳﺗﮑﭘ,713
600,4,ﻪﻧﺎﻧﺯ,ﺕﺎﻣﻭﺟ ﯽﮐ ﻩﺭﻭﻧ,1213197,ﺎﮑﻳﺗﮑﭘ,714
600,5,ﻪﻧﺎﻧﺯ,ﺕﺎﻣﻭﺟ ﯽﮐ ﻩﺭﻭﻧ,1213197,ﺎﮑﻳﺗﮑﭘ,715
600,6,ﻪﻧﺎﻧﺯ,ﺕﺎﻣﻭﺟ ﯽﮐ ﻩﺭﻭﻧ,1213197,ﺎﮑﻳﺗﮑﭘ,716
600,1,ﻪﻧﺍﺩﺭﻣ,ﯽըﻧﻭﻭ֢ ﯽﻟﺭﻭﻧ,1211175,ﺎﮑﻳﺗﮑﭘ,717
600,2,ﻪﻧﺍﺩﺭﻣ,ﯽըﻧﻭﻭ֢ ﯽﻟﺭﻭﻧ,1211175,ﺎﮑﻳﺗﮑﭘ,718
600,2,ﻪﻧﺍﺩﺭﻣ,ﺭﺗﻓﺩ ﯽﻧﺍﻭﺧﭘ ﻭﺳﻳﻟﻭﭘ ﺩ,1218242,ﺎﮑﻳﺗﮑﭘ,719
600,4,ﻪﻧﺍﺩﺭﻣ,ﺭﺗﻓﺩ ﯽﻧﺍﻭﺧﭘ ﻭﺳﻳﻟﻭﭘ ﺩ,1218242,ﺎﮑﻳﺗﮑﭘ,720
600,1,ﻪﻧﺍﺩﺭﻣ,ﻝﻳﺧﺭﻗ ﯽըﻧﻭﻭ֢ ړﻭﺯ ﻥﻭיﺭﺍ,1211163,ﺎﮑﻳﺗﮑﭘ,721
600,2,ﻪﻧﺍﺩﺭﻣ,ﺕﺎﻣﻭﺟ ﯽﺗﺷﭘ,1211179,ﺎﮑﻳﺗﮑﭘ,722
600,2,ﻪﻧﺍﺩﺭﻣ,ﯽըﻧﻭﻭ֢ ﯽﻠﮐ ﻝﻳﺧ ﻩﺩﻧﻳﺎﭘ,1207089,ﺎﮑﻳﺗﮑﭘ,723
600,1,ﻪﻧﺍﺩﺭﻣ,ﯽﺗﻭﮐﺭﻳﭘ,1211183,ﺎﮑﻳﺗﮑﭘ,724
600,2,ﻪﻧﺍﺩﺭﻣ,ﯽﺗﻭﮐﺭﻳﭘ,1211183,ﺎﮑﻳﺗﮑﭘ,725
600,3,ﻪﻧﺍﺩﺭﻣ,ﯽﺗﻭﮐﺭﻳﭘ,1211183,ﺎﮑﻳﺗﮑﭘ,726
600,1,ﻪﻧﺍﺩﺭﻣ,ﻙﻳﻧﻳﻠﻛ  ﻲﺗﻭﻛﺭﻳﭘ,1211296,ﺎﮑﻳﺗﮑﭘ,727
600,1,ﻪﻧﺍﺩﺭﻣ,ﯽըﻧﻭﻭ֢ ﯽﻧըﻧﻣ ﯽיﻭﺗﻳﭘ,1214261,ﺎﮑﻳﺗﮑﭘ,728
600,2,ﻪﻧﺍﺩﺭﻣ,ﯽըﻧﻭﻭ֢ ﯽﻧըﻧﻣ ﯽיﻭﺗﻳﭘ,1214261,ﺎﮑﻳﺗﮑﭘ,729
600,1,ﻪﻧﺍﺩﺭﻣ,ﯽըﻧﻭﻭ֢ ﯽﻧړﻣﻭﻟ,1208125,ﺎﮑﻳﺗﮑﭘ,730
600,4,ﻪﻧﺎﻧﺯ,ﺕﺎﻣﻭﺟ ﻝﻳﺧ ﻰﺟﺍﺭ,1206066,ﺎﮑﻳﺗﮑﭘ,731
600,1,ﻪﻧﺍﺩﺭﻣ,ﻪﻣﻳﺧ ﯽﻟﺍﻭﺳﻟﻭ ﺯﮐﺭﻣ,1206068,ﺎﮑﻳﺗﮑﭘ,732
600,2,ﻪﻧﺍﺩﺭﻣ,ﻪﻣﻳﺧ ﯽﻟﺍﻭﺳﻟﻭ ﺯﮐﺭﻣ,1206068,ﺎﮑﻳﺗﮑﭘ,733
600,3,ﻪﻧﺎﻧﺯ,ﻪﻣﻳﺧ ﯽﻟﺍﻭﺳﻟﻭ ﺯﮐﺭﻣ,1206068,ﺎﮑﻳﺗﮑﭘ,734
600,1,ﻪﻧﺎﻧﺯ,ﻪﻣﺭﻳոﺭﺗ ﺭﻭﮐ ﻥﺎﺟ ﺏﺣﺎﺻ,1207090,ﺎﮑﻳﺗﮑﭘ,735
600,3,ﻪﻧﺎﻧﺯ,ﻪﻣﺭﻳոﺭﺗ ﺭﻭﮐ ﻥﺎﺟ ﺏﺣﺎﺻ,1207090,ﺎﮑﻳﺗﮑﭘ,736
600,3,ﻪﻧﺎﻧﺯ,ﺕﺎﻣﻭﺟ ﻝﻳﺧ ﺩﻳﻌﺳ,1208144,ﺎﮑﻳﺗﮑﭘ,737
600,1,ﻪﻧﺎﻧﺯ,ﻪﻣﺭﻳոﺭﺗ ﻥﻭﺗﺳﻣﻠﻳﻣ ﻥﻣﺣﺭﻟﺍ ﻑﻳﺳ,1214262,ﺎﮑﻳﺗﮑﭘ,738
600,2,ﻪﻧﺎﻧﺯ,ﻪﻣﺭﻳոﺭﺗ ﻥﻭﺗﺳﻣﻠﻳﻣ ﻥﻣﺣﺭﻟﺍ ﻑﻳﺳ,1214262,ﺎﮑﻳﺗﮑﭘ,739
600,1,ﻪﻧﺍﺩﺭﻣ,ﻙﻳﻧﻳﻠﻛ ﻲﺿﻭﺭﺳ,1205285,ﺎﮑﻳﺗﮑﭘ,740
600,2,ﻪﻧﺍﺩﺭﻣ,ﻙﻳﻧﻳﻠﻛ ﻲﺿﻭﺭﺳ,1205285,ﺎﮑﻳﺗﮑﭘ,741
600,3,ﻪﻧﺍﺩﺭﻣ,ﻙﻳﻧﻳﻠﻛ ﻲﺿﻭﺭﺳ,1205285,ﺎﮑﻳﺗﮑﭘ,742
600,4,ﻪﻧﺍﺩﺭﻣ,ﯽըﻧﻭﻭ֢ ﯽﻧړﻣﻭﻟ ﻪﺿﻭﺭﺳ,1205074,ﺎﮑﻳﺗﮑﭘ,743
600,1,ﻪﻧﺍﺩﺭﻣ,ﺕﺎﻣﻭﺟ ﻪﺗﺍﻭﺍﺭﺳ,1215273,ﺎﮑﻳﺗﮑﭘ,744
600,2,ﻪﻧﺍﺩﺭﻣ,ﺕﺎﻣﻭﺟ ﻪﺗﺍﻭﺍﺭﺳ,1215273,ﺎﮑﻳﺗﮑﭘ,745
600,3,ﻪﻧﺍﺩﺭﻣ,ﺕﺎﻣﻭﺟ ﻪﺗﺍﻭﺍﺭﺳ,1215273,ﺎﮑﻳﺗﮑﭘ,746
600,1,ﻪﻧﺍﺩﺭﻣ,یﺯﻭﺭﺳ ﺕﺎﻣﻭﺟ,1218243,ﺎﮑﻳﺗﮑﭘ,747
600,2,ﻪﻧﺎﻧﺯ,یﺯﻭﺭﺳ ﺕﺎﻣﻭﺟ,1218243,ﺎﮑﻳﺗﮑﭘ,748
600,3,ﻪﻧﺍﺩﺭﻣ,یﺯﻭﺭﺳ ﺕﺎﻣﻭﺟ,1218243,ﺎﮑﻳﺗﮑﭘ,749
600,4,ﻪﻧﺎﻧﺯ,ﺕﺎﻣﻭﺟ ﻲﻠﻛﺩ ﻪﻧﺎי ﻲﺳ,1207289,ﺎﮑﻳﺗﮑﭘ,750
600,1,ﻪﻧﺎﻧﺯ,ﺕﺎﻣﻭﺟ ﻩﺎﻏﺍ ﻩﺎﺷ,1212196,ﺎﮑﻳﺗﮑﭘ,751
600,2,ﻪﻧﺎﻧﺯ,ﺕﺎﻣﻭﺟ ﻩﺎﻏﺍ ﻩﺎﺷ,1212196,ﺎﮑﻳﺗﮑﭘ,752
600,2,ﻪﻧﺍﺩﺭﻣ,ﺩﺎﺑﺁ ﻝﻳﺧ ﻩﺎﺷ ﯽըﻧﻭﻭ֢,1209122,ﺎﮑﻳﺗﮑﭘ,753
600,1,ﻪﻧﺍﺩﺭﻣ,ﻲըﻧﻭ֢ﺍﺩﺗﺑﺍ ﻭﻧﻭﺟﻧﺍﺩ ﻥﺎﺧﻳﺷ,1211298,ﺎﮑﻳﺗﮑﭘ,754
600,1,ﻪﻧﺍﺩﺭﻣ,טﻧոﺭﺗ ﻥﻭﺗﺳﻣﻠﻳﻣ ﻩﺎﺷ ﺕﺑﺭﺷ,1213198,ﺎﮑﻳﺗﮑﭘ,755
600,2,ﻪﻧﺍﺩﺭﻣ,טﻧոﺭﺗ ﻥﻭﺗﺳﻣﻠﻳﻣ ﻩﺎﺷ ﺕﺑﺭﺷ,1213198,ﺎﮑﻳﺗﮑﭘ,756
600,3,ﻪﻧﺍﺩﺭﻣ,טﻧոﺭﺗ ﻥﻭﺗﺳﻣﻠﻳﻣ ﻩﺎﺷ ﺕﺑﺭﺷ,1213198,ﺎﮑﻳﺗﮑﭘ,757
600,4,ﻪﻧﺍﺩﺭﻣ,טﻧոﺭﺗ ﻥﻭﺗﺳﻣﻠﻳﻣ ﻩﺎﺷ ﺕﺑﺭﺷ,1213198,ﺎﮑﻳﺗﮑﭘ,758
600,5,ﻪﻧﺍﺩﺭﻣ,טﻧոﺭﺗ ﻥﻭﺗﺳﻣﻠﻳﻣ ﻩﺎﺷ ﺕﺑﺭﺷ,1213198,ﺎﮑﻳﺗﮑﭘ,759
600,1,ﻪﻧﺎﻧﺯ,ﻪﻣﺭﻳոﺭﺗ ﻥﻭﺗﺳﻣﻠﻳﻣ ﺭﺍﺯﺎﺷ,1215268,ﺎﮑﻳﺗﮑﭘ,760
600,2,ﻪﻧﺎﻧﺯ,ﻪﻣﺭﻳոﺭﺗ ﻥﻭﺗﺳﻣﻠﻳﻣ ﺭﺍﺯﺎﺷ,1215268,ﺎﮑﻳﺗﮑﭘ,761
600,3,ﻪﻧﺎﻧﺯ,ﻪﻣﺭﻳոﺭﺗ ﻥﻭﺗﺳﻣﻠﻳﻣ ﺭﺍﺯﺎﺷ,1215268,ﺎﮑﻳﺗﮑﭘ,762
600,1,ﻪﻧﺍﺩﺭﻣ,ﻪﻣﺭﻳոﺭﺗ ﻥﻭﺗﺳﻣﻠﻳﻣ ﺯﺎﺑﺭﻳﺷ,1214305,ﺎﮑﻳﺗﮑﭘ,763
600,2,ﻪﻧﺍﺩﺭﻣ,ﻪﻣﺭﻳոﺭﺗ ﻥﻭﺗﺳﻣﻠﻳﻣ ﺯﺎﺑﺭﻳﺷ,1214305,ﺎﮑﻳﺗﮑﭘ,764
600,3,ﻪﻧﺍﺩﺭﻣ,ﻪﻣﺭﻳոﺭﺗ ﻥﻭﺗﺳﻣﻠﻳﻣ ﺯﺎﺑﺭﻳﺷ,1214305,ﺎﮑﻳﺗﮑﭘ,765
600,1,ﻪﻧﺍﺩﺭﻣ,ﻥﻳﮑﺷ ﺕﺎﻣﻭﺟ ﺭﺍﺯﺎﺑ,1208127,ﺎﮑﻳﺗﮑﭘ,766
600,2,ﻪﻧﺍﺩﺭﻣ,ﻥﻳﮑﺷ ﺕﺎﻣﻭﺟ ﺭﺍﺯﺎﺑ,1208127,ﺎﮑﻳﺗﮑﭘ,767
600,1,ﻪﻧﺎﻧﺯ,ﻥﻳﻛﺷ ﻲըﻧﻭﻭ֢ ﻲﻧըﻧﻣ,1208292,ﺎﮑﻳﺗﮑﭘ,768
600,2,ﻪﻧﺎﻧﺯ,ﻥﻳﻛﺷ ﻲըﻧﻭﻭ֢ ﻲﻧըﻧﻣ,1208292,ﺎﮑﻳﺗﮑﭘ,769
600,3,ﻪﻧﺎﻧﺯ,ﻥﻳﻛﺷ ﻲըﻧﻭﻭ֢ ﻲﻧըﻧﻣ,1208292,ﺎﮑﻳﺗﮑﭘ,770
600,1,ﻪﻧﺍﺩﺭﻣ,ﻪﻧﻳﭘﺳ ﺕﮑﻣ,1206070,ﺎﮑﻳﺗﮑﭘ,771
600,2,ﻪﻧﺍﺩﺭﻣ,ﻪﻧﻳﭘﺳ ﺕﮑﻣ,1206070,ﺎﮑﻳﺗﮑﭘ,772
600,3,ﻪﻧﺎﻧﺯ,ﻪﻧﻳﭘﺳ ﺕﮑﻣ,1206070,ﺎﮑﻳﺗﮑﭘ,773
600,2,ﻪﻧﺍﺩﺭﻣ,ﯽըﻧﻭﻭ֢ یﺭﻭﺗ ﺯﮐﺭﻣ ﯽﻟﺍﻭﺳﻟﻭ,1219231,ﺎﮑﻳﺗﮑﭘ,774
600,3,ﻪﻧﺍﺩﺭﻣ,ﯽըﻧﻭﻭ֢ یﺭﻭﺗ ﺯﮐﺭﻣ ﯽﻟﺍﻭﺳﻟﻭ,1219231,ﺎﮑﻳﺗﮑﭘ,775
600,1,ﻪﻧﺍﺩﺭﻣ,ﯽﻣﻏ ﻝﻳﮐﻭ ﯽըﻧﻭﻭ֢,1218244,ﺎﮑﻳﺗﮑﭘ,776
600,2,ﻪﻧﺍﺩﺭﻣ,ﯽﻣﻏ ﻝﻳﮐﻭ ﯽըﻧﻭﻭ֢,1218244,ﺎﮑﻳﺗﮑﭘ,777
600,1,ﻪﻧﺍﺩﺭﻣ,ﻪﻣﺭﻳոﺭﺗ ﻥﻭﺗﺳﻣﻠﻳﻣ ﯽﻠﮐ ﯽﻣﻏ ﻝﻳﮐﻭ ﺩ,1206071,ﺎﮑﻳﺗﮑﭘ,778
600,2,ﻪﻧﺎﻧﺯ,ﻪﻣﺭﻳոﺭﺗ ﻥﻭﺗﺳﻣﻠﻳﻣ ﯽﻠﮐ ﯽﻣﻏ ﻝﻳﮐﻭ ﺩ,1206071,ﺎﮑﻳﺗﮑﭘ,779
600,1,ﻪﻧﺍﺩﺭﻣ,ﯽըﻧﻭﻭ֢ ﻭﻧﻭﺟﻧ ﻪﻧﺍﺯ ﺭﺍﻭ,1212195,ﺎﮑﻳﺗﮑﭘ,780
600,2,ﻪﻧﺍﺩﺭﻣ,ﯽըﻧﻭﻭ֢ ﻭﻧﻭﺟﻧ ﻪﻧﺍﺯ ﺭﺍﻭ,1212195,ﺎﮑﻳﺗﮑﭘ,781
600,1,ﻪﻧﺎﻧﺯ,ﻩډﺍ ﯽךﻧﺯ ﺕﺎﻣﻭﺟ ﯽﻠﮐ ﺕﺭﺎﻳﺯ,1214304,ﺎﮑﻳﺗﮑﭘ,782
600,2,ﻪﻧﺎﻧﺯ,ﻩډﺍ ﯽךﻧﺯ ﺕﺎﻣﻭﺟ ﯽﻠﮐ ﺕﺭﺎﻳﺯ,1214304,ﺎﮑﻳﺗﮑﭘ,783
600,1,ﻪﻧﺎﻧﺯ,טﻧոﺭﺗ ﻥﻭﺗﺳﻣﻠﻳﻣ ﻑﻳﺭﻅ,1211184,ﺎﮑﻳﺗﮑﭘ,784
600,2,ﻪﻧﺎﻧﺯ,טﻧոﺭﺗ ﻥﻭﺗﺳﻣﻠﻳﻣ ﻑﻳﺭﻅ,1211184,ﺎﮑﻳﺗﮑﭘ,785
600,1,ﻪﻧﺍﺩﺭﻣ,ﻪﺗﺎﺷ ﻥﻭﺗﺳﻣﻠﻳﻣ ﻑﻳﺭﻅ,1211186,ﺎﮑﻳﺗﮑﭘ,786
600,2,ﻪﻧﺍﺩﺭﻣ,ﻪﺗﺎﺷ ﻥﻭﺗﺳﻣﻠﻳﻣ ﻑﻳﺭﻅ,1211186,ﺎﮑﻳﺗﮑﭘ,787
600,3,ﻪﻧﺍﺩﺭﻣ,ﻪﺗﺎﺷ ﻥﻭﺗﺳﻣﻠﻳﻣ ﻑﻳﺭﻅ,1211186,ﺎﮑﻳﺗﮑﭘ,788
600,4,ﻪﻧﺎﻧﺯ,ﻪﺗﺎﺷ ﻥﻭﺗﺳﻣﻠﻳﻣ ﻑﻳﺭﻅ,1211186,ﺎﮑﻳﺗﮑﭘ,789
600,1,ﻪﻧﺎﻧﺯ,טﻧոﺭﺗ ﻥﻭﺗﺳﻣﻠﻳﻣ ﻥﺎﺧ ﻑﻳﺭﺯ,1208128,ﺎﮑﻳﺗﮑﭘ,790
600,1,ﻪﻧﺍﺩﺭﻣ,ﯽըﻧﻭﻭ֢ کﻭړﻳﺯ,1212187,ﺎﮑﻳﺗﮑﭘ,791
600,2,ﻪﻧﺍﺩﺭﻣ,ﯽըﻧﻭﻭ֢ کﻭړﻳﺯ,1212187,ﺎﮑﻳﺗﮑﭘ,792
600,3,ﻪﻧﺍﺩﺭﻣ,ﯽըﻧﻭﻭ֢ کﻭړﻳﺯ,1212187,ﺎﮑﻳﺗﮑﭘ,793
600,4,ﻪﻧﺍﺩﺭﻣ,ﯽըﻧﻭﻭ֢ کﻭړﻳﺯ,1212187,ﺎﮑﻳﺗﮑﭘ,794
599,1,ﻪﻧﺍﺩﺭﻣ,ﻲﻠﻛ ﻥﺎﺧ ﻡﺩﺍ ﻲըﻧﻭﻭ֢ ﻪﻳﺋﺍﺩﺗﺑﺍ,1214306,ﺎﮑﻳﺗﮑﭘ,795
599,1,ﻪﻧﺎﻧﺯ,טﻧոﺭﺗ ﻥﻭﺗﺳﻣﻠﻳﻣ ﺯﺎﺑ ﯽﻠﻋ,1211180,ﺎﮑﻳﺗﮑﭘ,796
599,1,ﻪﻧﺍﺩﺭﻣ,ﻝﮕﻧﺎﺑ ﻥﻭﺗﺳﻣﻠﻳﻣ ﮏﻳﺩﺯﻧ,1204056,ﺎﮑﻳﺗﮑﭘ,797
599,3,ﻪﻧﺍﺩﺭﻣ,ﮏﻳﻧﻳﻠﮐ یﺯﮐﺭﻣ,1210156,ﺎﮑﻳﺗﮑﭘ,798
599,1,ﻪﻧﺎﻧﺯ,ﻍﺎﺑ ﻪﻧﻳﭼ ﯽﻟﺍﻭﺳﻟﻭ ﺯﮐﺭﻣ,1202038,ﺎﮑﻳﺗﮑﭘ,799
599,2,ﻪﻧﺎﻧﺯ,ﻍﺎﺑ ﻪﻧﻳﭼ ﯽﻟﺍﻭﺳﻟﻭ ﺯﮐﺭﻣ,1202038,ﺎﮑﻳﺗﮑﭘ,800
599,3,ﻪﻧﺎﻧﺯ,ﻪﻣﺭﻳոﺭﺗ ﻥﻭﺗﺳﻣﻠﻳﻣ ﻥﺎﺟﺩﻭﺍﺩ,1207102,ﺎﮑﻳﺗﮑﭘ,801
599,1,ﻪﻧﺎﻧﺯ,ﻥﺍﺭﺑ ﺭﺎﻬﭼ ﺯﮐﺭﻣ ﯽﻟﺍﻭﺳﻟﻭ,1208141,ﺎﮑﻳﺗﮑﭘ,802
599,2,ﻪﻧﺎﻧﺯ,ﯽըﻧﻭﻭ֢ ﻪﻁﺳﻭﺗﻣ ﻲﻟﺍﻭﺳﻟﻭ ﺯﻛﺭﻣ,1218301,ﺎﮑﻳﺗﮑﭘ,803
599,2,ﻪﻧﺍﺩﺭﻣ,ﺯﮐﺭﻣ ﯽﻟﺍﻭﺳﻟﻭ,1218237,ﺎﮑﻳﺗﮑﭘ,804
599,1,ﻪﻧﺍﺩﺭﻣ,ﻪﻣﻳﺧ ﯽﻟﺍﻭﺳﻟﻭ ﺯﮐﺭﻣ,1217224,ﺎﮑﻳﺗﮑﭘ,805
599,2,ﻪﻧﺍﺩﺭﻣ,ﻪﺳﺭﺩﻣ ﻥﺎﺧ ﺩﻳﻋ,1214259,ﺎﮑﻳﺗﮑﭘ,806
599,2,ﻪﻧﺍﺩﺭﻣ,ﯽըﻧﻭﻭ֢ ﻪﻳﻗﻭﺭﺎﻓ,1214251,ﺎﮑﻳﺗﮑﭘ,807
599,4,ﻪﻧﺍﺩﺭﻣ,ﺕﺎﻣﻭﺟ ﺭﻳﻣ ﻝﮔ,1208138,ﺎﮑﻳﺗﮑﭘ,808
599,1,ﻪﻧﺎﻧﺯ,ﺕﺎﻣﻭﺟ ﯽﺑﻟﻼﮔ,1217229,ﺎﮑﻳﺗﮑﭘ,809
599,1,ﻪﻧﺎﻧﺯ,טﻧոﺭﺗ ﻥﻭﺗﺳﻣﻠﻳﻣ ﯽﺟﺎﺣ,1211176,ﺎﮑﻳﺗﮑﭘ,810
599,2,ﻪﻧﺎﻧﺯ,טﻧոﺭﺗ ﻥﻭﺗﺳﻣﻠﻳﻣ ﯽﺟﺎﺣ,1211176,ﺎﮑﻳﺗﮑﭘ,811
599,2,ﻪﻧﺎﻧﺯ,ﻪﻣﺭﻳոﺭﺗ ﻥﻭﺗﺳﻣﻠﻳﻣ ﻝﺎﻳﺧ ﯽﺟﺎﺣ,1207106,ﺎﮑﻳﺗﮑﭘ,812
599,2,ﻪﻧﺍﺩﺭﻣ,ﺕﺎﻣﻭﺟ ﺭﻣﻋ ﯽﺟﺎﺣ,1208129,ﺎﮑﻳﺗﮑﭘ,813
599,2,ﻪﻧﺍﺩﺭﻣ,ﺕﺎﻣﻭﺟ ﻊﻣﺎﺟ ﻪﻣﻳﺧ,1212189,ﺎﮑﻳﺗﮑﭘ,814
599,1,ﻪﻧﺎﻧﺯ,ﻪﻣﺭﻳոﺭﺗ ﻥﻭﺗﺳﻣﻠﻳﻣ ﻭﺩﺎﻣ,1210152,ﺎﮑﻳﺗﮑﭘ,815
599,1,ﻪﻧﺍﺩﺭﻣ,ﻩډﺍ ﯽךﻧﺯ ﺕﺎﻣﻭﺟ ﯽﻠﮐﺩ,1214303,ﺎﮑﻳﺗﮑﭘ,816
599,2,ﻪﻧﺎﻧﺯ,ﻪﺗﺎﺷ ﻥﻭﺗﺳﻣﻠﻳﻣ ﷲﺩﺑﻋ ﮏﻠﻣ,1209116,ﺎﮑﻳﺗﮑﭘ,817
599,2,ﻪﻧﺍﺩﺭﻣ,ﺕﺎﻣﻭﺟ ﯽﺗﺳﻣ,1210153,ﺎﮑﻳﺗﮑﭘ,818
599,2,ﻪﻧﺍﺩﺭﻣ,טﻧոﺭﺗ ﻥﻭﺗﺳﻣﻠﻳﻣ ﯽﻧﻏ ﺡﻼﻣ,1209111,ﺎﮑﻳﺗﮑﭘ,819
599,2,ﻪﻧﺎﻧﺯ,ﺩﻣﺣﻣ ﮏﻳﻧ ﻪﻧﺎﻧﺯﻭ ﻪﻧﺍﺩﺭﻣ ﻥﻭﺗﺳﻣﻠﻳﻣ ﺭﺍﻭﺟ,1204052,ﺎﮑﻳﺗﮑﭘ,820
599,4,ﻪﻧﺎﻧﺯ,ﺩﻣﺣﻣ ﮏﻳﻧ ﻪﻧﺎﻧﺯﻭ ﻪﻧﺍﺩﺭﻣ ﻥﻭﺗﺳﻣﻠﻳﻣ ﺭﺍﻭﺟ,1204052,ﺎﮑﻳﺗﮑﭘ,821
599,2,ﻪﻧﺍﺩﺭﻣ,ﻙﻳﻧﻳﻠﻛ  ﻲﺗﻭﻛﺭﻳﭘ,1211296,ﺎﮑﻳﺗﮑﭘ,822
599,5,ﻪﻧﺎﻧﺯ,ﯽըﻧﻭﻭ֢ ﯽﻧړﻣﻭﻟ,1208125,ﺎﮑﻳﺗﮑﭘ,823
599,2,ﻪﻧﺎﻧﺯ,ﻪﻣﺭﻳոﺭﺗ ﺭﻭﮐ ﻥﺎﺟ ﺏﺣﺎﺻ,1207090,ﺎﮑﻳﺗﮑﭘ,824
599,2,ﻪﻧﺎﻧﺯ,ﻪﺳﺭﺩﻣ ﺩﻣﺣﺍ ﺩﻳﻌﺳ,1208136,ﺎﮑﻳﺗﮑﭘ,825
599,1,ﻪﻧﺍﺩﺭﻣ,یﺯﺩﻣﺣﺍ ﺭډﺎﺑ ﺩﺟﺳﻣ,1214265,ﺎﮑﻳﺗﮑﭘ,826
599,2,ﻪﻧﺍﺩﺭﻣ,ﻪﻧﭘﺳ ﻙﻳﻧﻳﻠﻛ ﻲﻟﺍﻭﺳﻟﻭ ﺯﻛﺭﻣ,1206284,ﺎﮑﻳﺗﮑﭘ,827
599,3,ﻪﻧﺎﻧﺯ,ﯽﻣﻏ ﻝﻳﮐﻭ ﯽըﻧﻭﻭ֢,1218244,ﺎﮑﻳﺗﮑﭘ,828
